z,n,element,radius,radius_uncert,abundance,abundance_uncert,is_stable,half_life,half_life_uncert,isospin,decay_1,decay_1_pct,decay_1_pct_uncert,decay_2,decay_2_pct,decay_2_pct_uncert,decay_3,decay_3_pct,decay_3_pct_uncert,magnetic_dipole,magnetic_dipole_uncert,electric_quadrupole,electric_quadrupole_uncert,atomic_mass,atomic_mass_uncert,mass_excess,mass_excess_uncert
44,81,Ru,,,,,FALSE,,,,B-,100,,B-2N,,,B-N,,,,,,,124969544,322,-28370,300
45,44,Rh,,,,,FALSE,0.00000012,,,P,,,EC+B+,,,ECP,,,,,,,88950992,387,-45651,361
45,45,Rh,,,,,FALSE,0.029,0.003,,EC+B+,100,,ECP,0.7,,,,,,,,,89944569,215,-51634,200
45,46,Rh,,,,,FALSE,1.47,0.22,,EC+B+,100,,B+P,1.3,0.5,,,,,,,,90937123,320,-58570,298
45,47,Rh,,,,,FALSE,4.66,0.25,,EC+B+,100,,B+P,1.9,,,,,,,,,91932367.692,4.700,-62999.095,4.378
45,48,Rh,,,,,FALSE,12.2,0.7,,EC+B+,100,,,,,,,,,,,,92925912.778,2.821,-69011.810,2.629
45,49,Rh,,,,,FALSE,70.6,0.6,,EC+B+,100,,ECP,1.8,0.5,,,,,,,,93921730.45,3.627,-72907.623,3.379
45,50,Rh,,,,,FALSE,301.2,6,,EC+B+,100,,,,,,,,10.9,0.3,,,94915897.893,4.171,-78340.616,3.886
45,51,Rh,,,,,FALSE,594,6,,EC+B+,100,,,,,,,,,,,,95914451.705,10.737,-79687.732,10.001
45,52,Rh,,,,,FALSE,1842,36,,EC+B+,100,,,,,,,,,,,,96911327.872,38.071,-82597.564,35.463
45,53,Rh,,,,,FALSE,523.2,7.2,,EC+B+,100,,,,,,,,,,,,97910707.734,12.782,-83175.219,11.906
45,54,Rh,,,,,FALSE,1391040,17280,,EC+B+,100,,,,,,,,5.62,0.06,,,98908121.241,20.881,-85584.522,19.451
45,55,Rh,,,,,FALSE,73800,1080,,EC+B+,100,,,,,,,,4.69,0.14,0.153,0.018,99908114.147,19.458,-85591.130,18.125
45,56,Rh,,,,,FALSE,104137855.7161540,9467077.7923776,,EC,100,,,,,,,,5.43,0.06,,,100906158.903,6.270,-87412.428,5.841
45,57,Rh,,,,,FALSE,17910720,146880,,EC+B+,78,5,B-,22,5,,,,0.5,0.4,,,101906834.282,6.880,-86783.316,6.410
45,58,Rh,4.4945,0.0023,100,,TRUE,,,,,,,,,,,,,-0.08829,0.00003,,,102905494.081,2.470,-88031.705,2.301
45,59,Rh,,,,,FALSE,42.3,0.4,,B-,99.55,0.1,EC+B+,0.45,0.1,,,,2,0.06,,,103906645.309,2.471,-86959.344,2.303
45,60,Rh,,,,,FALSE,127227.6,68.4,,B-,100,,,,,,,,4.41,0.05,,,104905687.787,2.685,-87851.270,2.502
45,61,Rh,,,,,FALSE,30.07,0.35,,B-,100,,,,,,,,2.55,0.03,,,105907285.879,5.786,-86362.656,5.390
45,62,Rh,,,,,FALSE,1302,24,,B-,100,,,,,,,,,,,,106906747.975,12.937,-86863.711,12.051
45,63,Rh,,,,,FALSE,16.8,0.5,,B-,100,,,,,,,,,,,,107908715.304,15.026,-85031.156,13.997
45,64,Rh,,,,,FALSE,80.8,0.7,,B-,100,,,,,,,,,,,,108908749.555,4.336,-84999.251,4.040
45,65,Rh,,,,,FALSE,3.35,0.12,,B-,100,,,,,,,,,,,,109911079.745,19.114,-82828.693,17.805
45,66,Rh,,,,,FALSE,11,1,,B-,100,,,,,,,,,,,,110911643.164,7.356,-82303.871,6.853
45,67,Rh,,,,,FALSE,3.6,0.3,,B-,100,,,,,,,,,,,,111914405.199,47.327,-79731.052,44.085
45,68,Rh,,,,,FALSE,2.8,0.12,,B-,100,,,,,,,,,,,,112915440.212,7.656,-78766.944,7.132
45,69,Rh,,,,,FALSE,1.85,0.05,,B-,100,,,,,,,,,,,,113918721.68,76.824,-75710.275,71.561
45,70,Rh,,,,,FALSE,0.99,0.05,,B-,100,,,,,,,,,,,,114920311.649,7.857,-74229.228,7.319
45,71,Rh,,,,,FALSE,0.68,0.06,,B-,100,,,,,,,,,,,,115924062.06,79.261,-70735.742,73.832
45,72,Rh,,,,,FALSE,0.44,0.04,,B-,100,,,,,,,,,,,,116926036.291,9.548,-68896.758,8.895
45,73,Rh,,,,,FALSE,0.286,0.01,,B-,100,,B-N,2.1,0.9,,,,,,,,117930341.116,26.018,-64886.840,24.236
45,74,Rh,,,,,FALSE,0.171,0.018,,B-,100,,B-N,6.4,1.6,,,,,,,,118932556.951,10.000,-62822.802,9.315
45,75,Rh,,,,,FALSE,0.132,0.005,,B-,100,,B-N,5.4,,B-2N,,,,,,,119937069,215,-58620,200
45,76,Rh,,,,,FALSE,0.151,0.0625,,B-,100,,B-N,,,,,,,,,,120939613,665.000,-56250.134,619.444
45,77,Rh,,,,,FALSE,0.0000003,,,B-,,,B-N,,,B-2N,,,,,,,121944305,322,-51880,300
45,78,Rh,,,,,FALSE,0.0422,0.0018,,B-,100,,B-N,24.2,1.4,B-2N,,,,,,,122947192,429,-49190,400
45,79,Rh,,,,,FALSE,0.03,0.002,,B-,100,,B-N,,,B-2N,,,,,,,123952002,429,-44710,400
45,80,Rh,,,,,FALSE,0.0265,0.002,,B-,100,,B-N,,,B-2N,,,,,,,124955094,537,-41830,500
45,81,Rh,,,,,FALSE,0.019,0.003,,B-,100,,B-N,,,B-2N,,,,,,,125960064,537,-37200,500
45,82,Rh,,,,,FALSE,0.02,0.0135,,B-,100,,B-N,,,B-2N,,,,,,,126963789,644,-33730,600
45,83,Rh,,,,,FALSE,,,,B-,100,,B-N,,,B-2N,,,,,,,127970649,322,-27340,300
46,44,Pd,,,,,FALSE,,,,EC+B+,100,,2P,,,ECP,,,,,,,89957370,429,-39710,400
46,45,Pd,,,,,FALSE,,,,EC+B+,100,,,,,,,,,,,,90950435,454,-46170,423
46,46,Pd,,,,,FALSE,1,0.25,,EC+B+,100,,,,,,,,,,,,91941192.225,370.402,-54779.095,345.028
46,47,Pd,,,,,FALSE,1,0.09,,EC+B+,100,,ECP,,,,,,,,,,92936680.426,397.221,-58981.810,370.009
46,48,Pd,,,,,FALSE,9,0.5,,EC+B+,100,,,,,,,,,,,,93929036.286,4.602,-66102.281,4.287
46,49,Pd,,,,,FALSE,5,3,,EC+B+,100,,,,,,,,,,,,94924888.506,3.253,-69965.913,3.031
46,50,Pd,,,,,FALSE,122,2,,EC+B+,100,,,,,,,,10.97,0.06,,,95918213.739,4.502,-76183.420,4.194
46,51,Pd,,,,,FALSE,186,5.4,,EC+B+,100,,,,,,,,,,,,96916471.985,5.200,-77805.852,4.844
46,52,Pd,,,,,FALSE,1062,24,,EC+B+,100,,,,,,,,,,,,97912698.335,5.090,-81320.985,4.742
46,53,Pd,,,,,FALSE,1284,12,,EC+B+,100,,,,,,,,,,,,98911773.073,5.482,-82182.861,5.107
46,54,Pd,,,,,FALSE,313632,7776,,EC,100,,,,,,,,0.6,0.3,,,99908520.438,18.934,-85212.672,17.637
46,55,Pd,,,,,FALSE,30492,216,,EC+B+,100,,,,,,,,-0.66,0.02,,,100908284.824,4.925,-85432.145,4.588
46,56,Pd,4.4827,0.0044,1.02,0.01,TRUE,,,,,,,,,,,,,0.82,0.06,-0.2,0.15,101905632.292,0.449,-87902.963,0.419
46,57,Pd,,,,,FALSE,1468022.4,1641.6,,EC,100,,,,,,,,-1.05,0.06,,,102906111.074,0.942,-87456.980,0.878
46,58,Pd,4.5078,0.0027,11.14,0.08,TRUE,,,,,,,,,,,,,0.89,0.06,-0.46,0.11,103904030.393,1.434,-89395.123,1.336
46,59,Pd,4.5150,0.0030,22.33,0.08,TRUE,,,,,,,,,,,,,-0.642,0.003,0.66,0.011,104905079.479,1.222,-88417.905,1.138
46,60,Pd,4.5318,0.0029,27.33,0.03,TRUE,,,,,,,,,,,,,0.79,0.05,-0.51,0.07,105903480.287,1.186,-89907.543,1.106
46,61,Pd,,,,,FALSE,205120018834848,9467077792377.6,,B-,100,,,,,,,,,,,,106905128.058,1.289,-88372.654,1.201
46,62,Pd,4.5563,0.0027,26.46,0.09,TRUE,,,,,,,,,,,,,0.69,0.04,-0.58,0.04,107903891.806,1.189,-89524.215,1.108
46,63,Pd,,,,,FALSE,48924,432,,B-,100,,,,,,,,,,,,108905950.576,1.195,-87606.484,1.114
46,64,Pd,4.5782,0.0030,11.72,0.09,TRUE,,,,,,,,,,,,,,,,,109905172.878,0.657,-88330.904,0.612
46,65,Pd,,,,,FALSE,1404,12,,B-,100,,,,,,,,,,,,110907690.358,0.785,-85985.886,0.731
46,66,Pd,,,,,FALSE,75744,612,,B-,100,,,,,,,,,,,,111907330.557,7.027,-86321.039,6.546
46,67,Pd,,,,,FALSE,93,5,,B-,100,,,,,,,,,,,,112910261.912,7.458,-83590.500,6.947
46,68,Pd,,,,,FALSE,145.2,3.6,,B-,100,,,,,,,,0.5,0.2,,,113910369.43,7.459,-83490.346,6.948
46,69,Pd,,,,,FALSE,25,2,,B-,100,,,,,,,,,,,,114913659.333,14.543,-80425.822,13.547
46,70,Pd,,,,,FALSE,11.8,0.4,,B-,100,,,,,,,,0.4,0.2,,,115914297.872,7.659,-79831.026,7.135
46,71,Pd,,,,,FALSE,4.3,0.3,,B-,100,,,,,,,,,,,,116917955.584,7.788,-76423.890,7.255
46,72,Pd,,,,,FALSE,1.9,0.1,,B-,100,,,,,,,,,,,,117919067.273,2.677,-75388.358,2.494
46,73,Pd,,,,,FALSE,0.92,0.01,,B-,100,,,,,,,,,,,,118923341.138,8.854,-71407.277,8.248
46,74,Pd,,,,,FALSE,0.492,0.033,,B-,100,,B-N,0.7,,,,,,,,,119924551.745,2.464,-70279.604,2.296
46,75,Pd,,,,,FALSE,0.285,0.024,,B-,100,,B-N,0.8,,,,,,,,,120928950.342,3.600,-66182.337,3.353
46,76,Pd,,,,,FALSE,0.175,0.016,,B-,100,,B-N,2.5,,,,,,,,,121930631.693,21.000,-64616.169,19.561
46,77,Pd,,,,,FALSE,0.109,0.002,,B-,100,,B-N,1.4,0.3,,,,,,,,122935126,847.500,-60429.748,789.441
46,78,Pd,,,,,FALSE,0.038,0.0285,,B-,100,,B-N,,,,,,,,,,123937305,322,-58400,300
46,79,Pd,,,,,FALSE,0.057,0.01,,B-,100,,B-N,,,,,,,,,,124942072,429,-53960,400
46,80,Pd,,,,,FALSE,0.0485,0.0007,,B-,100,,B-N,4.9,0.9,,,,,,,,125944401,429,-51790,400
46,81,Pd,,,,,FALSE,0.038,0.002,,B-,100,,B-2N,,,B-N,,,,,,,126949307,537,-47220,500
46,82,Pd,,,,,FALSE,0.035,0.003,,B-,100,,B-N,,,,,,,,,,127952345,537,-44390,500
46,83,Pd,,,,,FALSE,0.031,0.007,,B-,100,,B-N,,,B-2N,,,,,,,128959334,644,-37880,600
46,84,Pd,,,,,FALSE,,,,B-,100,,B-N,,,B-2N,,,,,,,129964863,322,-32730,300
46,85,Pd,,,,,FALSE,,,,B-,100,,B-N,,,B-2N,,,,,,,130972367,322,-25740,300
47,45,Ag,,,,,FALSE,,,,P,,,EC+B+,,,ECP,,,,,,,91959710,429,-37530,400
47,46,Ag,,,,,FALSE,0.000000228,0.000000016,,P,,,EC+B+,,,ECP,,,,,,,92950188,430,-46400,401
47,47,Ag,,,,,FALSE,0.026,0.0175,,EC+B+,100,,ECP,,,,,,,,,,93943744,429,-52402,400
47,48,Ag,,,,,FALSE,1.75,0.12,,EC+B+,100,,ECP,,,,,,,,,,94935688,429,-59906,400
47,49,Ag,,,,,FALSE,4.4,0.06,,EC+B+,100,,ECP,8.5,1.5,,,,,,,,95930743.903,96.708,-64511.645,90.084
47,50,Ag,,,,,FALSE,25.5,0.3,,EC,100,,,,,,,,6.13,0.12,,,96923881.4,12.900,-70904.027,12.016
47,51,Ag,,,,,FALSE,47.5,0.3,,EC+B+,100,,ECP,0.0011,0.0005,,,,4.57,0.07,,,97921559.97,35.327,-73066.425,32.907
47,52,Ag,,,,,FALSE,124,3,,EC+B+,100,,,,,,,,5.81,0.03,,,98917645.766,6.725,-76712.483,6.265
47,53,Ag,,,,,FALSE,120.6,6,,EC+B+,100,,,,,,,,4.37,0.03,,,99916115.443,5.367,-78137.969,5.000
47,54,Ag,4.4799,0.0088,,,FALSE,666,18,,EC+B+,100,,,,,,,,5.619,0.011,0.35,0.05,100912683.951,5.193,-81334.384,4.838
47,55,Ag,,,,,FALSE,774,18,,EC+B+,100,,,,,,,,4.6,0.7,,,101911704.538,8.771,-82246.702,8.171
47,56,Ag,4.5036,0.0065,,,FALSE,3942,42,,EC+B+,100,,,,,,,,4.426,0.002,0.84,0.09,102908960.558,4.400,-84802.702,4.099
47,57,Ag,4.5119,0.0058,,,FALSE,4152,60,,EC+B+,100,,,,,,,,3.914,0.003,1.06,0.11,103908623.715,4.527,-85116.470,4.217
47,58,Ag,4.5269,0.0045,,,FALSE,3567456,6048,,EC+B+,100,,,,,,,,0.1013,0.001,0.85,0.11,104906525.604,4.877,-87070.848,4.544
47,59,Ag,,,,,FALSE,1437.6,2.4,,EC+B+,99.5,0.5,B-,1,,,,,2.8,0.2,1.11,0.11,105906663.499,3.237,-86942.399,3.016
47,60,Ag,4.5454,0.0031,51.839,0.008,TRUE,,,,,,,,,,,,,-0.11352,0.00005,0.98,0.11,106905091.509,2.556,-88406.700,2.382
47,61,Ag,,,,,FALSE,142.92,0.66,,B-,97.15,0.2,EC+B+,2.85,0.2,,,,2.6838,0.0016,1.32,0.07,107905950.245,2.563,-87606.792,2.388
47,62,Ag,4.5638,0.0025,48.161,0.008,TRUE,,,,,,,,,,,,,0.13051,0.00005,1.02,0.12,108904755.778,1.381,-88719.431,1.287
47,63,Ag,,,,,FALSE,24.56,0.11,,B-,99.7,0.06,EC,0.3,0.06,,,,2.7225,0.0014,0.24,0.12,109906110.724,1.380,-87457.306,1.286
47,64,Ag,,,,,FALSE,643680,864,,B-,100,,,,,,,,-0.146,0.002,,,110905296.827,1.565,-88215.447,1.459
47,65,Ag,,,,,FALSE,11268,28.8,,B-,100,,,,,,,,0.0547,0.0005,,,111907048.548,2.600,-86583.729,2.422
47,66,Ag,,,,,FALSE,19332,180,,B-,100,,,,,,,,0.159,0.002,,,112906572.865,17.866,-87026.825,16.643
47,67,Ag,,,,,FALSE,4.6,0.1,,B-,100,,,,,,,,,,,,113908823.029,4.900,-84930.811,4.564
47,68,Ag,,,,,FALSE,1200,30,,B-,100,,,,,,,,,,,,114908767.445,19.611,-84982.587,18.268
47,69,Ag,,,,,FALSE,230,5,,B-,100,,,,,,,,,,,,115911386.809,3.500,-82542.664,3.260
47,70,Ag,,,,,FALSE,72.8,1.35,,B-,100,,,,,,,,,,,,116911774.086,14.570,-82181.918,13.572
47,71,Ag,,,,,FALSE,3.76,0.15,,B-,100,,,,,,,,,,,,117914595.484,2.700,-79553.802,2.515
47,72,Ag,,,,,FALSE,2.1,0.1,,B-,100,,,,,,,,,,,,118915570.309,15.783,-78645.759,14.703
47,73,Ag,,,,,FALSE,1.23,0.04,,B-,100,,B-N,0.003,,,,,,,,,119918784.765,4.800,-75651.512,4.471
47,74,Ag,,,,,FALSE,0.78,0.02,,B-,100,,B-N,0.08,0.013,,,,,,,,120920125.279,13.000,-74402.831,12.109
47,75,Ag,,,,,FALSE,0.529,0.013,,B-,99.8,,B-N,0.186,0.01,,,,,,,,121923664.446,41.000,-71106.118,38.191
47,76,Ag,,,,,FALSE,0.299,0.007,,B-,100,,B-N,0.62,0.09,,,,,,,,122925315.06,35.000,-69568.581,32.602
47,77,Ag,,,,,FALSE,0.191,0.028,,B-,100,,B-N,1.3,0.9,,,,,,,,123928899.227,270.000,-66229.951,251.503
47,78,Ag,,,,,FALSE,0.159,0.008,,B-,100,,B-N,,,,,,,,,,124930735,465.000,-64519.939,433.145
47,79,Ag,,,,,FALSE,0.052,0.01,,B-,100,,B-N,,,,,,,,,,125934814,215,-60720,200
47,80,Ag,,,,,FALSE,0.109,0.025,,B-,100,,,,,,,,,,,,126937037,215,-58650,200
47,81,Ag,,,,,FALSE,0.058,0.005,,B-,100,,B-N,,,,,,,,,,127941266,322,-54710,300
47,82,Ag,,,,,FALSE,0.046,0.007,,B-,100,,B-N,0,,,,,,,,,128944315,429,-51870,400
47,83,Ag,,,,,FALSE,0.042,0.005,,B-,100,,B-2N,,,B-N,,,,,,,129950727,455,-45898,424
47,84,Ag,,,,,FALSE,0.035,0.008,,B-,100,,B-N,,,B-2N,,,,,,,130956253,537,-40750,500
47,85,Ag,,,,,FALSE,0.028,0.0135,,B-,100,,B-N,,,B-2N,,,,,,,131963070,537,-34400,500
48,46,Cd,,,,,FALSE,0.00000076,,,ECP,,,EC+B+,,,,,,,,,,93956586,537,-40440,500
48,47,Cd,,,,,FALSE,0.032,0.003,,B+,100,,B+P,4.5,,,,,,,,,94949483,607,-47056,566
48,48,Cd,,,,,FALSE,1.03,0.225,,EC+B+,100,,,,,,,,,,,,95940341,440,-55572,410
48,49,Cd,,,,,FALSE,2.8,0.6,,EC,100,,ECP,,,,,,,,,,96934799.343,451.073,-60734.027,420.172
48,50,Cd,,,,,FALSE,9.3,0.1,1,EC+B+,100,,ECP,0.029,,,,,,,,,97927389.315,55.605,-67636.425,51.797
48,51,Cd,,,,,FALSE,16,3,,EC+B+,100,,B+P,0.17,,B+A,0.0001,,,,,,98924925.845,1.700,-69931.132,1.584
48,52,Cd,,,,,FALSE,49.1,0.5,,EC+B+,100,,,,,,,,9.9,0.5,,,99920348.829,1.800,-74194.595,1.677
48,53,Cd,,,,,FALSE,81.6,3,,EC+B+,100,,,,,,,,-0.897,0.0004,-0.177,0.007,100918586.209,1.600,-75836.466,1.490
48,54,Cd,4.4810,0.0122,,,FALSE,330,30,,EC+B+,100,,,,,,,,10.3,0.2,,,101914481.797,1.784,-79659.702,1.662
48,55,Cd,4.4951,0.0105,,,FALSE,438,6,,EC+B+,100,,,,,,,,-0.8486,0.0004,-0.007,0.003,102913416.922,1.943,-80651.626,1.811
48,56,Cd,4.5122,0.0083,,,FALSE,3462,60,,EC+B+,100,,,,,,,,,,,,103909856.228,1.795,-83968.391,1.673
48,57,Cd,4.5216,0.0070,,,FALSE,3330,24,,EC+B+,100,,,,,,,,-0.7382,0.0004,0.377,0.015,104909463.893,1.494,-84333.849,1.392
48,58,Cd,4.5383,0.0036,1.245,0.022,TRUE,,,,2B+,,,,,,,,,0.9,0.2,-0.28,0.08,105906459.791,1.184,-87132.153,1.104
48,59,Cd,4.5466,0.0039,,,FALSE,23400,72,,EC+B+,100,,,,,,,,-0.6141,0.0003,0.6,0.02,106906612.049,1.782,-86990.325,1.660
48,60,Cd,4.5577,0.0031,0.888,0.011,TRUE,,,,,,,,,,,,,-2.5,0.8,,,107904183.588,1.205,-89252.423,1.123
48,61,Cd,4.5601,0.0035,,,FALSE,39908160,34560,,EC,100,,,,,,,,-0.8266,0.0004,0.6,0.03,108904986.697,1.649,-88504.330,1.536
48,62,Cd,4.5765,0.0026,12.470,0.061,TRUE,,,,,,,,,,,,,0.81,0.06,-0.4,0.04,109903007.47,0.407,-90347.969,0.380
48,63,Cd,4.5845,0.0058,12.795,0.012,TRUE,,,,,,,,,,,,,-0.594,0.0003,0.64,0.03,110904183.776,0.383,-89252.247,0.357
48,64,Cd,4.5944,0.0024,24.109,0.007,TRUE,,,,,,,,,,,,,0.72,0.05,-0.37,0.04,111902763.896,0.268,-90574.857,0.250
48,65,Cd,4.6012,0.0028,12.227,0.007,FALSE,2.5371768483572E+23,1.5778462987296E+21,,B-,100,,,,,,,,-0.6213,0.0003,,,112904408.105,0.262,-89043.286,0.245
48,66,Cd,4.6087,0.0023,28.754,0.081,TRUE,,,,2B-,100,,,,,,,,0.65,0.04,-0.348,0.012,113903364.998,0.296,-90014.934,0.276
48,67,Cd,4.6114,0.0046,,,FALSE,192456,180,,B-,100,,,,,,,,-0.6483,0.0002,,,114905437.426,0.699,-88084.480,0.651
48,68,Cd,4.6203,0.0059,7.512,0.054,FALSE,1.04137855716154E+27,1.26227703898368E+26,,2B-,,,,,,,,,0.59,0.05,-0.42,0.04,115904763.23,0.172,-88712.489,0.160
48,69,Cd,4.6136,0.0025,,,FALSE,8964,144,,B-,100,,,,,,,,-0.7425,0.0004,-0.32,0.013,116907226.039,1.087,-86418.397,1.013
48,70,Cd,4.6246,0.0060,,,FALSE,3018,12,,B-,100,,,,,,,,,,,,117906921.956,21.471,-86701.649,20.001
48,71,Cd,,,,,FALSE,161.4,1.2,,B-,100,,,,,,,,-0.9188,0.0004,-0.135,0.006,118909847.052,40.467,-83976.939,37.695
48,72,Cd,4.6300,0.0069,,,FALSE,50.8,0.21,,B-,100,,,,,,,,,,,,119909868.065,4.000,-83957.365,3.726
48,73,Cd,,,,,FALSE,13.5,0.3,,B-,100,,,,,,,,0.626,0.0007,,,120912963.66,2.085,-81073.837,1.942
48,74,Cd,,,,,FALSE,5.24,0.03,,B-,100,,,,,,,,,,,,121913459.05,2.468,-80612.384,2.299
48,75,Cd,,,,,FALSE,2.1,0.03,,B-,100,,,,,,,,0.7885,0.0007,0.135,0.007,122916892.46,2.894,-77414.183,2.696
48,76,Cd,,,,,FALSE,1.25,0.02,,B-,100,,,,,,,,,,,,123917659.772,2.800,-76699.436,2.609
48,77,Cd,,,,,FALSE,0.68,0.04,,B-,100,,,,,,,,0.8591,0.0007,0.209,0.01,124921257.59,3.100,-73348.090,2.888
48,78,Cd,,,,,FALSE,0.514,0.008,,B-,100,,,,,,,,,,,,125922430.29,2.473,-72255.727,2.304
48,79,Cd,,,,,FALSE,0.37,0.07,,B-,100,,,,,,,,0.8771,0.0008,0.239,0.011,126926203.291,6.656,-68741.199,6.200
48,80,Cd,,,,,FALSE,0.28,0.04,,B-,100,,,,,,,,,,,,127927816.778,6.905,-67238.245,6.432
48,81,Cd,,,,,FALSE,0.154,0.002,,B-,100,,B-N,0,,,,,-0.7052,0.0006,0.132,0.009,128932235.597,5.700,-63122.142,5.310
48,82,Cd,,,,,FALSE,0.162,0.007,,B-,100,,B-N,3.5,1,,,,,,,,129934387.563,24.000,-61117.597,22.356
48,83,Cd,,,,,FALSE,0.068,0.003,,B-,100,,B-N,3.5,1,,,,,,,,130940727.74,20.653,-55211.760,19.238
48,84,Cd,,,,,FALSE,0.084,0.005,,B-,100,,B-N,60,15,B-2N,,,,,,,131945823.136,64.485,-50465.429,60.068
48,85,Cd,,,,,FALSE,0.057,0.01,,B-,100,,B-N,,,B-2N,,,,,,,132952614,215,-44140,200
48,86,Cd,,,,,FALSE,0.065,0.015,,B-,100,,B-N,,,B-2N,,,,,,,133957638,322,-39460,300
49,47,In,,,,,FALSE,,,,P,,,EC+B+,,,ECP,,,,,,,95959109,537,-38090,500
49,48,In,,,,,FALSE,0.036,0.006,,B+,100,,B+P,1.7,,,,,,,,,96949125,430,-47390,401
49,49,In,,,,,FALSE,0.03,0.001,1,EC+B+,100,,ECP,0.13,,,,,,,,,97942129,327,-53906,304
49,50,In,,,,,FALSE,3.1,0.2,,B+P,0.9,0.4,,,,,,,,,,,98934110,320,-61376,298
49,51,In,,,,,FALSE,5.65,0.06,,EC+B+,100,,ECP,1.66,0.03,,,,,,,,99931101.929,2.400,-64178.146,2.236
49,52,In,,,,,FALSE,15.1,0.3,,EC+B+,100,,B+P,,,,,,,,,,100926414.025,12.519,-68544.901,11.662
49,53,In,,,,,FALSE,23.3,0.1,,EC+B+,100,,B+P,0.0093,0.0013,,,,,,,,101924105.911,4.909,-70694.896,4.573
49,54,In,,,,,FALSE,65,7,,EC+B+,100,,,,,,,,,,,,102919878.83,9.640,-74632.397,8.980
49,55,In,4.5184,0.0117,,,FALSE,108,1.8,,EC+B+,100,,,,,,,,4.43,0.02,0.63,0.1,103918214.538,6.200,-76182.675,5.775
49,56,In,4.5311,0.0103,,,FALSE,304.2,4.2,,EC+B+,100,,,,,,,,5.667,0.005,0.79,0.05,104914502.322,11.000,-79640.582,10.246
49,57,In,4.5375,0.0095,,,FALSE,372,6,,EC+B+,100,,,,,,,,4.908,0.007,0.92,0.06,105913463.596,13.125,-80608.150,12.226
49,58,In,4.5494,0.0082,,,FALSE,1944,18,,EC+B+,100,,,,,,,,5.577,0.008,0.77,0.05,106910287.497,10.363,-83566.667,9.654
49,59,In,4.5571,0.0071,,,FALSE,3480,72,,EC+B+,100,,,,,,,,4.554,0.003,0.957,0.007,107909693.654,9.276,-84119.828,8.641
49,60,In,4.5685,0.0061,,,FALSE,14972.4,36,,EC+B+,100,,,,,,,,5.53,0.004,0.8,0.03,108907149.679,4.261,-86489.526,3.969
49,61,In,4.5742,0.0056,,,FALSE,17712,288,,EC+B+,100,,,,,,,,4.706,0.008,0.32,0.02,109907170.674,12.402,-86469.969,11.553
49,62,In,4.5856,0.0044,,,FALSE,242326.08,34.56,,EC,100,,,,,,,,,,0.76,0.02,110905107.236,3.675,-88392.050,3.424
49,63,In,4.5907,0.0041,,,FALSE,892.8,9,,EC+B+,62,4,B-,38,4,,,,2.82,0.03,0.082,0.005,111905538.718,4.563,-87990.127,4.251
49,64,In,4.6010,0.0031,4.281,0.052,TRUE,,,,,,,,,,,,,5.5208,0.0004,0.761,0.005,112904060.451,0.202,-89367.123,0.188
49,65,In,4.6056,0.0029,,,FALSE,71.9,0.1,,B-,99.5,0.15,EC+B+,0.5,0.15,,,,2.813,0.014,0.705,0.011,113904916.405,0.323,-88569.807,0.301
49,66,In,4.6156,0.0026,95.719,0.052,FALSE,1.39166043547951E+22,7.889231493648E+20,,B-,100,,,,,,,,5.5326,0.0004,0.772,0.005,114903878.772,0.012,-89536.357,0.012
49,67,In,4.6211,0.0027,,,FALSE,14.1,0.03,,B-,99.977,0.006,EC,0.023,0.006,,,,2.7826,0.0008,0.11,0.01,115905259.992,0.236,-88249.758,0.220
49,68,In,4.6292,0.0032,,,FALSE,2592,18,,B-,100,,,,,,,,5.511,0.004,0.79,0.01,116904515.729,5.239,-88943.035,4.881
49,69,In,4.6335,0.0033,,,FALSE,5,0.5,,B-,100,,,,,,,,3.316,0.011,,,117906356.705,8.322,-87228.177,7.752
49,70,In,4.6407,0.0040,,,FALSE,144,6,,B-,100,,,,,,,,5.507,0.01,0.814,0.007,118905851.622,7.847,-87698.658,7.310
49,71,In,4.6443,0.0042,,,FALSE,3.08,0.08,,B-,100,,,,,,,,3.687,0.004,,,119907967.489,42.953,-85727.741,40.011
49,72,In,4.6505,0.0047,,,FALSE,23.1,0.6,,B-,100,,,,,,,,5.494,0.005,0.776,0.01,120907852.778,29.435,-85834.593,27.419
49,73,In,4.6534,0.0051,,,FALSE,1.5,0.3,,B-,100,,,,,,,,,,,,121910282.458,53.741,-83571.361,50.060
49,74,In,4.6594,0.0056,,,FALSE,6.15,0.27,,B-,100,,,,,,,,5.483,0.007,0.722,0.009,122910435.252,21.290,-83429.034,19.832
49,75,In,4.6625,0.0060,,,FALSE,3.12,0.09,,B-,100,,,,,,,,3.882,0.009,0.58,0.07,123913184.873,32.808,-80867.778,30.561
49,76,In,4.6670,0.0064,,,FALSE,2.36,0.04,,B-,100,,,,,,,,5.494,0.009,0.68,0.03,124913673.841,1.900,-80412.308,1.770
49,77,In,4.6702,0.0068,,,FALSE,1.53,0.01,,B-,100,,,,,,,,4.055,0.004,0.47,0.05,125916468.202,4.500,-77809.377,4.192
49,78,In,4.6733,0.0071,,,FALSE,1.09,0.01,,B-,100,,B-N,0.03,,,,,5.514,0.008,0.56,0.03,126917466.04,10.736,-76879.897,10.001
49,79,In,,,,,FALSE,0.84,0.06,,B-,100,,B-N,0.046,,,,,,,,,127920353.637,1.419,-74190.117,1.322
