year,title,original_title,director,languages,countries_of_origin,run_time,imdb_url
2015,The Measure of a Man,La loi du marché,Stéphane Brizé,fr,FR,1h 31m,https://www.imdb.com/title/tt4428814/
2015,Louder Than Bombs,,Joachim Trier,"en,fr","NO,FR,DK,US",1h 49m,https://www.imdb.com/title/tt2217859/
2015,Macbeth,,Justin Kurzel,en,"GB,FR,US",1h 53m,https://www.imdb.com/title/tt2884018/
2015,Marguerite & Julien,Marguerite et Julien,Valérie Donzelli,fr,FR,1h 45m,https://www.imdb.com/title/tt4428800/
2015,Mia madre,,Nanni Moretti,"it,en,fr","IT,FR,DE",1h 46m,https://www.imdb.com/title/tt3013610/
2015,Mon Roi,,Maïwenn,"fr,en",FR,2h 4m,https://www.imdb.com/title/tt3478962/
2015,The Assassin,Cike Nie Yin Niang,Hsiao-Hsien Hou,zh,"TW,HK,CN",1h 45m,https://www.imdb.com/title/tt3508840/
2015,Son of Saul,Saul fia,László Nemes,"hu,yi,de,ru,pl,fr,el,sk,he",HU,1h 47m,https://www.imdb.com/title/tt3808342/
2015,Mountains May Depart,Shan he gu ren,Zhangke Jia,"zh,en","CN,FR,JP",2h 6m,https://www.imdb.com/title/tt3740778/
2015,Sicario,,Denis Villeneuve,"en,es,uk","US,MX,HK",2h 1m,https://www.imdb.com/title/tt3397884/
2015,The Lobster,,Yorgos Lanthimos,"en,fr,el","IE,GB,GR,FR,NL,US,BE",1h 59m,https://www.imdb.com/title/tt3464902/
2015,The Sea of Trees,,Gus Van Sant,"en,ja",US,1h 50m,https://www.imdb.com/title/tt3450900/
2015,Our Little Sister,Umimachi Diary,Kore-eda Hirokazu,ja,JP,2h 7m,https://www.imdb.com/title/tt3756788/
2015,Valley of Love,,Guillaume Nicloux,"fr,en","FR,BE",1h 31m,https://www.imdb.com/title/tt4120210/
2015,Youth,,Paolo Sorrentino,"en,es,de","CH,GB,FR,IT",2h 4m,https://www.imdb.com/title/tt3312830/
2016,American Honey,,Andrea Arnold,en,"GB,US",2h 43m,https://www.imdb.com/title/tt3721936/
2016,Aquarius,,Kleber Mendonça Filho,pt,"BR,FR",2h 26m,https://www.imdb.com/title/tt5221584/
2016,Graduation,Bacalaureat,Cristian Mungiu,ro,"RO,FR,BE",2h 8m,https://www.imdb.com/title/tt4936450/
2016,Elle,,Paul Verhoeven,fr,"FR,DE,BE",2h 10m,https://www.imdb.com/title/tt3716530/
2016,The Salesman,Forooshande,Asghar Farhadi,"fa,en","IR,FR",2h 4m,https://www.imdb.com/title/tt5186714/
2016,"I, Daniel Blake",,Ken Loach,en,"GB,FR,BE",1h 40m,https://www.imdb.com/title/tt5168192/
2016,Julieta,,Pedro Almodóvar,es,"ES,FR,US",1h 39m,https://www.imdb.com/title/tt4326444/
2016,It's Only the End of the World,Juste la fin du monde,Xavier Dolan,"fr,en","CA,FR",1h 37m,https://www.imdb.com/title/tt4645368/
2016,The Unknown Girl,La fille inconnue,"Jean-Pierre Dardenne, Luc Dardenne",fr,"BE,FR",1h 53m,https://www.imdb.com/title/tt4630550/
2016,Loving,,Jeff Nichols,en,"GB,US",2h 3m,https://www.imdb.com/title/tt4669986/
2016,Slack Bay,Ma Loute,Bruno Dumont,"fr,en","FR,DE,BE",2h 2m,https://www.imdb.com/title/tt4726636/
2016,Ma' Rosa,,Brillante Mendoza,"fil,tl",PH,1h 50m,https://www.imdb.com/title/tt5638094/
2016,The Handmaiden,,Park Chan-wook,"ko,ja",KR,2h 25m,https://www.imdb.com/title/tt4016934/
2016,From the Land of the Moon,Mal de pierres,Nicole Garcia,"fr,es,de","FR,BE,CA,ES",2h,https://www.imdb.com/title/tt3794028/
2016,Paterson,,Jim Jarmusch,"en,it","FR,DE,US",1h 58m,https://www.imdb.com/title/tt5247022/
2016,Personal Shopper,,Olivier Assayas,"en,fr,sv,de","FR,DE,CZ,BE",1h 45m,https://www.imdb.com/title/tt4714782/
2016,Staying Vertical,Rester vertical,Alain Guiraudie,fr,FR,1h 38m,https://www.imdb.com/title/tt5231812/
2016,Sieranevada,,Cristi Puiu,ro,"RO,FR,BA,HR,MK",2h 53m,https://www.imdb.com/title/tt4466490/
2016,The Last Face,,Sean Penn,en,US,2h 10m,https://www.imdb.com/title/tt3286560/
2016,The Neon Demon,,Nicolas Winding Refn,en,"US,BE,DK,FR",1h 57m,https://www.imdb.com/title/tt1974419/
2016,Toni Erdmann,,Maren Ade,"fr,de,en,ro","DE,AT,MC,RO,FR,CH",2h 42m,https://www.imdb.com/title/tt4048272/
2017,BPM (Beats Per Minute),120 battements par minute,Robin Campillo,"fr,en",FR,2h 23m,https://www.imdb.com/title/tt6135348/
2017,In the Fade,Aus dem Nichts,Fatih Akin,"de,el,en,tr","DE,FR",1h 46m,https://www.imdb.com/title/tt5723272/
2017,The Day After,Geu-hu,Hong Sang-soo,ko,KR,1h 32m,https://www.imdb.com/title/tt6462506/
2017,Good Time,,"Benny Safdie, Josh Safdie",en,US,1h 42m,https://www.imdb.com/title/tt4846232/
2017,Happy End,,Michael Haneke,"fr,en","FR,AT,DE",1h 47m,https://www.imdb.com/title/tt5304464/
2017,Radiance,Hikari,Naomi Kawase,ja,"JP,FR",1h 41m,https://www.imdb.com/title/tt6165792/
2017,Jupiter's Moon,Jupiter holdja,Kornél Mundruczó,"hu,en,ar","HU,DE,FR",2h 9m,https://www.imdb.com/title/tt5842890/
2017,A Gentle Creature,Krotkaya,Sergey Loznitsa,"ru,fr","FR,DE,LT,NL",2h 23m,https://www.imdb.com/title/tt5618752/
2017,L'amant double,,François Ozon,fr,"FR,BE",1h 47m,https://www.imdb.com/title/tt6367558/
2017,Redoubtable,Le Redoutable,Michel Hazanavicius,"fr,en,it,cs","FR,MM",1h 47m,https://www.imdb.com/title/tt5687334/
2017,Loveless,Nelyubov,Andrey Zvyagintsev,"ru,pt,uz","RU,FR,DE,BE",2h 7m,https://www.imdb.com/title/tt6304162/
2017,Okja,,Bong Joon Ho,"en,ko,es","KR,US",2h,https://www.imdb.com/title/tt3967856/
2017,Rodin,,Jacques Doillon,"fr,ja","FR,BE,US",1h 59m,https://www.imdb.com/title/tt5771710/
2017,The Beguiled,,Sofia Coppola,"en,fr",US,1h 33m,https://www.imdb.com/title/tt5592248/
2017,The Killing of a Sacred Deer,,Yorgos Lanthimos,"en,fr","IE,GB,US",2h 1m,https://www.imdb.com/title/tt5715874/
2017,The Meyerowitz Stories (New and Selected),,Noah Baumbach,en,US,1h 52m,https://www.imdb.com/title/tt5536736/
2017,The Square,,Ruben Östlund,"sv,en,da","SE,DE,FR,DK",2h 31m,https://www.imdb.com/title/tt4995790/
2017,Wonderstruck,,Todd Haynes,"en,es",US,1h 56m,https://www.imdb.com/title/tt5208216/
2017,You Were Never Really Here,,Lynne Ramsay,en,"GB,FR",1h 29m,https://www.imdb.com/title/tt5742374/
2018,3 Faces,Se rokh,Jafar Panahi,"fa,az,tr","IR,US",1h 40m,https://www.imdb.com/title/tt8269552/
2018,The Wild Pear Tree,Ahlat Agaci,Nuri Bilge Ceylan,tr,"TR,MK,FR,DE,BA,BG,SE,QA",3h 8m,https://www.imdb.com/title/tt6628102/
2018,Ayka,,Sergei Dvortsevoy,"ru,ky","RU,DE,PL,CN,FR,KZ",1h 40m,https://www.imdb.com/title/tt8305116/
2018,BlacKkKlansman,,Spike Lee,en,"US,CN",2h 15m,https://www.imdb.com/title/tt7349662/
2018,Burning,Beoning,Lee Chang-dong,"ko,en","KR,JP",2h 28m,https://www.imdb.com/title/tt7282468/
2018,Capernaum,Capharnaüm,Nadine Labaki,"ar,am","LB,US,FR,CY,QA,GB",2h 6m,https://www.imdb.com/title/tt8267604/
2018,Dogman,,Matteo Garrone,it,"IT,FR",1h 43m,https://www.imdb.com/title/tt6768578/
2018,At War,En guerre,Stéphane Brizé,fr,FR,1h 53m,https://www.imdb.com/title/tt7555774/
2018,Ash Is Purest White,Jiang hu er nü,Zhangke Jia,zh,"CN,FR,JP",2h 16m,https://www.imdb.com/title/tt7298400/
2018,Happy as Lazzaro,Lazzaro felice,Alice Rohrwacher,it,"IT,CH,FR,DE",2h 8m,https://www.imdb.com/title/tt6752992/
2018,The Image Book,Le livre d'image,Jean-Luc Godard,"fr,en,ar,it,de","CH,FR",1h 28m,https://www.imdb.com/title/tt5749596/
2018,Girls of the Sun,Les filles du soleil,Eva Husson,"fr,ku,en,ar","FR,BE,GE,CH",1h 55m,https://www.imdb.com/title/tt6704880/
2018,LETO,Leto,Kirill Serebrennikov,"ru,en","RU,FR",2h 6m,https://www.imdb.com/title/tt7342838/
2018,Shoplifters,Manbiki kazoku,Kore-eda Hirokazu,ja,JP,2h 1m,https://www.imdb.com/title/tt8075192/
2018,Asako I & II,Netemo sametemo,Ryûsuke Hamaguchi,"ja,en","JP,FR",1h 59m,https://www.imdb.com/title/tt7112154/
2018,Sorry Angel,"Plaire, aimer et courir vite",Christophe Honoré,fr,FR,2h 12m,https://www.imdb.com/title/tt7534054/
2018,Everybody Knows,Todos lo saben,Asghar Farhadi,"es,en,ca","ES,FR,IT,AR,DE",2h 13m,https://www.imdb.com/title/tt4964788/
2018,Knife + Heart,Un couteau dans le coeur,Yann Gonzalez,"fr,es","FR,MX,CH",1h 42m,https://www.imdb.com/title/tt6426028/
2018,Under the Silver Lake,,David Robert Mitchell,en,US,2h 19m,https://www.imdb.com/title/tt5691670/
2018,Yomeddine,Yom el-Din,Abu Bakr Shawky,ar,"EG,AT,US",1h 37m,https://www.imdb.com/title/tt6846432/
2018,Cold War,Zimna wojna,Pawel Pawlikowski,"pl,fr,hr,de,ru,sr,it","PL,GB,FR,BE",1h 29m,https://www.imdb.com/title/tt6543652/
2019,A Hidden Life,,Terrence Malick,"en,de,it","GB,DE,US",2h 54m,https://www.imdb.com/title/tt5827916/
2019,Atlantics,Atlantique,Mati Diop,"wol,fr,ar,en","FR,SN,BE",1h 46m,https://www.imdb.com/title/tt10199586/
2019,Bacurau,,"Juliano Dornelles, Kleber Mendonça Filho","pt,en","BR,FR",2h 11m,https://www.imdb.com/title/tt2762506/
2019,Pain and Glory,Dolor y gloria,Pedro Almodóvar,es,"ES,FR",1h 53m,https://www.imdb.com/title/tt8291806/
2019,Frankie,,Ira Sachs,"en,fr,pt","FR,PT",1h 40m,https://www.imdb.com/title/tt8019694/
2019,Parasite,Gisaengchung,Bong Joon Ho,"ko,en",KR,2h 12m,https://www.imdb.com/title/tt6751668/
2019,The Traitor,Il traditore,Marco Bellocchio,"it,pt,en","IT,FR,DE,BR",2h 33m,https://www.imdb.com/title/tt7736478/
2019,It Must Be Heaven,,Elia Suleiman,"en,fr,ar,es,he,ja","FR,QA,DE,CA,TR,PS",1h 42m,https://www.imdb.com/title/tt8359842/
2019,The Whistlers,La Gomera,Corneliu Porumboiu,"ro,en,es","RO,FR,DE,CH,SE",1h 37m,https://www.imdb.com/title/tt7921248/
2019,Young Ahmed,Le jeune Ahmed,"Jean-Pierre Dardenne, Luc Dardenne","fr,ar","BE,FR",1h 25m,https://www.imdb.com/title/tt8359822/
2019,Les Misérables,Les misérables,Ladj Ly,fr,FR,1h 44m,https://www.imdb.com/title/tt10199590/
2019,Little Joe,,Jessica Hausner,en,"AT,GB,DE,FR",1h 45m,https://www.imdb.com/title/tt9204204/
2019,Matthias & Maxime,Matthias et Maxime,Xavier Dolan,"fr,en",CA,1h 59m,https://www.imdb.com/title/tt8767908/
2019,"Mektoub, My Love: Intermezzo",,Abdellatif Kechiche,fr,FR,3h 32m,https://www.imdb.com/title/tt8253606/
2019,The Wild Goose Lake,Nanfang chezhan de juhui,Yi'nan Diao,zh,"CN,FR",1h 53m,https://www.imdb.com/title/tt9647768/
2019,Once Upon a Time in... Hollywood,,Quentin Tarantino,"en,it,es,de","US,GB,CN",2h 41m,https://www.imdb.com/title/tt7131622/
2019,Portrait of a Lady on Fire,Portrait de la jeune fille en feu,Céline Sciamma,"fr,it",FR,2h 2m,https://www.imdb.com/title/tt8613070/
2019,Oh Mercy!,"Roubaix, une lumière",Arnaud Desplechin,fr,FR,1h 59m,https://www.imdb.com/title/tt8359840/
2019,Sibyl,,Justine Triet,"fr,en,it","FR,BE",1h 41m,https://www.imdb.com/title/tt9173264/
2019,Sorry We Missed You,,Ken Loach,en,"GB,FR,BE",1h 41m,https://www.imdb.com/title/tt8359816/
2019,The Dead Don't Die,,Jim Jarmusch,en,US,1h 44m,https://www.imdb.com/title/tt8695030/
2020,DNA,ADN,Maïwenn,fr,"FR,DZ",1h 30m,https://www.imdb.com/title/tt7600716/
2020,True Mothers,Asa ga kuru,Naomi Kawase,ja,"JP,FR",2h 20m,https://www.imdb.com/title/tt10418630/
2020,Peninsula,Busanhaeng 2: Bando,Yeon Sang-ho,"ko,en,zh",KR,1h 56m,https://www.imdb.com/title/tt8850222/
2020,Des hommes,,Lucas Belvaux,fr,"FR,BE",1h 41m,https://www.imdb.com/title/tt10307922/
2020,Another Round,Druk,Thomas Vinterberg,"da,sv,fr,en,ru","DK,SE,NL",1h 57m,https://www.imdb.com/title/tt10288566/
2020,Memories of My Father,El olvido que seremos,Fernando Trueba,"es,it,en",CO,2h 16m,https://www.imdb.com/title/tt11385336/
2020,Summer of 85,Été 85,François Ozon,"fr,en","FR,BE",1h 41m,https://www.imdb.com/title/tt10457128/
2020,Heaven: To the Land of Happiness,,Im Sang-soo,ko,KR,1h 40m,https://www.imdb.com/title/tt12443662/
2020,Honki no shirushi: Gekijôban,,Kôji Fukada,ja,JP,3h 52m,https://www.imdb.com/title/tt13276326/
2020,Last Words,,Jonathan Nossiter,"en,it","IT,FR",2h 6m,https://www.imdb.com/title/tt12443726/
2020,Lovers Rock,,Steve McQueen,en,GB,1h 10m,https://www.imdb.com/title/tt10551102/
2020,Mangrove,,Steve McQueen,en,GB,2h 7m,https://www.imdb.com/title/tt10551100/
2020,In the Dusk,,Sharunas Bartas,"lt,ru","LT,FR,RS,CZ,LV,PT",2h 8m,https://www.imdb.com/title/tt9799640/
2021,The Story of My Wife,A feleségem története,Ildikó Enyedi,"en,fr,nl,de,it","HU,DE,FR,IT",2h 49m,https://www.imdb.com/title/tt8205028/
2021,Annette,,Leos Carax,"en,fr","FR,DE,BE,JP,MX,CH,US",2h 21m,https://www.imdb.com/title/tt6217926/
2021,Benedetta,,Paul Verhoeven,fr,"FR,BE,NL",2h 11m,https://www.imdb.com/title/tt6823148/
2021,Bergman Island,,Mia Hansen-Løve,"en,sv,fr","FR,BE,DE,SE,MX,BR,GB",1h 52m,https://www.imdb.com/title/tt6910282/
2021,Drive My Car,Doraibu mai kâ,Ryûsuke Hamaguchi,"ja,en,de,zh,ta,ko,id",JP,2h 59m,https://www.imdb.com/title/tt14039582/
2021,Flag Day,,Sean Penn,en,"US,GB,CA",1h 49m,https://www.imdb.com/title/tt2304637/
2021,France,,Bruno Dumont,"de,en,fr","FR,DE,IT,BE",2h 13m,https://www.imdb.com/title/tt9714030/
2021,A Hero,Ghahreman,Asghar Farhadi,fa,"IR,FR",2h 7m,https://www.imdb.com/title/tt11777738/
2021,Ahed's Knee,Ha'berech,Nadav Lapid,"he,fr,de","FR,DE,IL",1h 49m,https://www.imdb.com/title/tt12494638/
2021,Casablanca Beats,Haut et fort,Nabil Ayouch,ar,"FR,MA",1h 41m,https://www.imdb.com/title/tt14773800/
2021,Compartment Number 6,Hytti nro 6,Juho Kuosmanen,"ru,fi,en","FI,RU,EE,DE",1h 47m,https://www.imdb.com/title/tt10262648/
2021,The Divide,La fracture,Catherine Corsini,fr,FR,1h 38m,https://www.imdb.com/title/tt13321730/
2021,The Restless,Les intranquilles,Joachim Lafosse,fr,"BE,FR,LU",1h 57m,https://www.imdb.com/title/tt11611486/
2021,"Paris, 13th District","Les Olympiades, Paris 13e",Jacques Audiard,"fr,zh,en",FR,1h 45m,https://www.imdb.com/title/tt12708658/
2021,Lingui,,Mahamat-Saleh Haroun,fr,"TD,FR,BE,DE",1h 27m,https://www.imdb.com/title/tt13846546/
2021,Memoria,,Apichatpong Weerasethakul,"en,es","CO,TH,FR,DE,MX,QA,GB,CN,US,CH",2h 16m,https://www.imdb.com/title/tt8399288/
2021,Nitram,,Justin Kurzel,en,AU,1h 52m,https://www.imdb.com/title/tt13694628/
2021,Petrov's Flu,Petrovy v grippe,Kirill Serebrennikov,"ru,en","RU,FR,DE,CH",2h 25m,https://www.imdb.com/title/tt10380900/
2021,Red Rocket,,Sean Baker,en,US,2h 10m,https://www.imdb.com/title/tt13453006/
2021,The French Dispatch,,Wes Anderson,"en,fr","US,DE",1h 47m,https://www.imdb.com/title/tt8847712/
2021,Titane,,Julia Ducournau,fr,"FR,BE",1h 48m,https://www.imdb.com/title/tt10944760/
2021,Everything Went Fine,Tout s'est bien passé,François Ozon,"fr,de,en","FR,BE",1h 53m,https://www.imdb.com/title/tt12847812/
2021,Three Floors,Tre piani,Nanni Moretti,it,"IT,FR",1h 59m,https://www.imdb.com/title/tt9110904/
2021,The Worst Person in the World,Verdens verste menneske,Joachim Trier,no,"NO,FR,SE,DK",2h 8m,https://www.imdb.com/title/tt10370710/
2022,Armageddon Time,,James Gray,en,"US,BR",1h 54m,https://www.imdb.com/title/tt10343028/
2022,Broker,Beurokeo,Kore-eda Hirokazu,ko,KR,2h 9m,https://www.imdb.com/title/tt13056052/
2022,Close,,Lukas Dhont,"fr,nl,en","BE,NL,FR",1h 44m,https://www.imdb.com/title/tt9660502/
2022,Crimes of the Future,,David Cronenberg,en,"CA,GR,GB",1h 47m,https://www.imdb.com/title/tt14549466/
2022,EO,Eo,Jerzy Skolimowski,"pl,it,en,fr,es","PL,IT,GB",1h 28m,https://www.imdb.com/title/tt19652910/
2022,Brother and Sister,Frère et soeur,Arnaud Desplechin,"fr,he",FR,1h 48m,https://www.imdb.com/title/tt14622802/
2022,Decision to Leave,,Park Chan-wook,"ko,zh,en",KR,2h 19m,https://www.imdb.com/title/tt12477480/
2022,Holy Spider,,Ali Abbasi,fa,"DK,DE,FR,SE,JO,IT",1h 58m,https://www.imdb.com/title/tt18550140/
2022,The Eight Mountains,Le otto montagne,"Felix van Groeningen, Charlotte Vandermeersch","it,en,ne","IT,BE,FR,GB",2h 27m,https://www.imdb.com/title/tt14641542/
2022,Leila's Brothers,Baradaran-e Leila,Saeed Roustayi,fa,IR,2h 45m,https://www.imdb.com/title/tt19653180/
2022,Les Amandiers,,Valeria Bruni Tedeschi,"fr,en","FR,IT",2h 6m,https://www.imdb.com/title/tt14976386/
2022,Nostalgia,,Mario Martone,"it,ar","IT,FR",1h 57m,https://www.imdb.com/title/tt14034614/
2022,Pacifiction,,Albert Serra,"en,fr,pt","FR,ES,DE,PT,PF",2h 45m,https://www.imdb.com/title/tt13702796/
2022,R.M.N.,,Cristian Mungiu,"ro,hu,de,en,fr,si","RO,FR,BE,SE",2h 5m,https://www.imdb.com/title/tt18550182/
2022,Showing Up,,Kelly Reichardt,en,US,1h 47m,https://www.imdb.com/title/tt13923216/
2022,Stars at Noon,,Claire Denis,"en,fr,es","FR,PA,US",2h 15m,https://www.imdb.com/title/tt10354106/
2022,Tori and Lokita,Tori et Lokita,"Jean-Pierre Dardenne, Luc Dardenne","fr,it","BE,FR",1h 28m,https://www.imdb.com/title/tt18317064/
2022,Triangle of Sadness,,Ruben Östlund,"en,sv,de,fr,el,tgl,ak","GB,SE,DE,MX,FR,TR,DK,US,CH,GR",2h 27m,https://www.imdb.com/title/tt7322224/
2022,Mother and Son,Un petit frère,Léonor Serraille,fr,FR,1h 56m,https://www.imdb.com/title/tt17014214/
2022,Cairo Conspiracy,Walad min al-Janna,Tarik Saleh,ar,"SE,FR,FI,DK",2h 6m,https://www.imdb.com/title/tt15452062/
2022,Tchaikovsky's Wife,Zhena Chaikovskogo,Kirill Serebrennikov,"ru,fr,it","RU,FR,CH",2h 23m,https://www.imdb.com/title/tt17538510/
2023,Anatomy of a Fall,Anatomie d'une chute,Justine Triet,"fr,en",FR,2h 31m,https://www.imdb.com/title/tt17009710/
2023,Asteroid City,,Wes Anderson,en,"DE,US",1h 45m,https://www.imdb.com/title/tt14230388/
2023,Banel & Adama,Banel e Adama,Ramata-Toulaye Sy,fuf,"FR,SN,ML,QA",1h 27m,https://www.imdb.com/title/tt26256406/
2023,Asphalt City,,Jean-Stéphane Sauvaire,en,US,2h 5m,https://www.imdb.com/title/tt9663896/
2023,Club Zero,,Jessica Hausner,"en,fr,zh","AT,GB,DE,FR,DK,TR,US,QA,BA",1h 50m,https://www.imdb.com/title/tt18235146/
2023,Firebrand,,Karim Aïnouz,en,"GB,US",2h 1m,https://www.imdb.com/title/tt15000156/
2023,A Brighter Tomorrow,Il sol dell'avvenire,Nanni Moretti,"it,fr,en,ko,el,hu","IT,FR",1h 35m,https://www.imdb.com/title/tt16731908/
2023,Monster,Kaibutsu,Kore-eda Hirokazu,"ja,en",JP,2h 7m,https://www.imdb.com/title/tt23736044/
2023,Fallen Leaves,Kuolleet lehdet,Aki Kaurismäki,"fi,ar","FI,DE",1h 21m,https://www.imdb.com/title/tt21027780/
2023,About Dry Grasses,Kuru Otlar Üstüne,Nuri Bilge Ceylan,tr,"TR,FR,DE,SE",3h 17m,https://www.imdb.com/title/tt13231544/
2023,Last Summer,L'été dernier,Catherine Breillat,fr,"FR,NO",1h 44m,https://www.imdb.com/title/tt14550346/
2023,La Chimera,La chimera,Alice Rohrwacher,"it,en,fr","IT,FR,CH,TR",2h 10m,https://www.imdb.com/title/tt14561712/
2023,The Taste of Things,La passion de Dodin Bouffant,Anh Hung Tran,fr,"FR,BE",2h 15m,https://www.imdb.com/title/tt19760052/
2023,Homecoming,Le retour,Catherine Corsini,"fr,en,cos,wol,it",FR,1h 50m,https://www.imdb.com/title/tt22463404/
2023,Four Daughters,Les filles d'Olfa,Kaouther Ben Hania,"ar,fr,en","FR,TN,DE,SA,CY",1h 47m,https://www.imdb.com/title/tt27502426/
2023,May December,,Todd Haynes,en,US,1h 57m,https://www.imdb.com/title/tt13651794/
2023,Perfect Days,,Wim Wenders,"ja,en","JP,DE",2h 4m,https://www.imdb.com/title/tt27503384/
2023,Youth (Spring),Qingchun,Wang Bing,zh,"FR,LU,NL",3h 32m,https://www.imdb.com/title/tt8469104/
2023,Kidnapped,Rapito,Marco Bellocchio,"it,he","IT,FR,DE",2h 14m,https://www.imdb.com/title/tt14137416/
2023,The Old Oak,,Ken Loach,"en,ar","GB,FR,BE",1h 53m,https://www.imdb.com/title/tt19883634/
2023,The Zone of Interest,,Jonathan Glazer,"de,pl,yi","US,GB,PL",1h 45m,https://www.imdb.com/title/tt7160372/
2024,All We Imagine as Light,,Payal Kapadia,"ms,hi,mr","FR,IN,NL,LU,IT",1h 50m,https://www.imdb.com/title/tt32086077/
2024,Anora,,Sean Baker,en,US,2h 19m,https://www.imdb.com/title/tt28607951/
2024,Bird,,Andrea Arnold,en,"GB,US,FR,DE",1h 59m,https://www.imdb.com/title/tt28277817/
2024,Wild Diamond,Diamant brut,Agathe Riedinger,fr,FR,1h 43m,https://www.imdb.com/title/tt28319139/
2024,Emilia Perez,,Jacques Audiard,es,"FR,US,MX",2h 10m,https://www.imdb.com/title/tt20221436/
2024,Caught by the Tides,Feng liu yi dai,Zhangke Jia,zh,CN,1h 51m,https://www.imdb.com/title/tt27958252/
2024,Grand Tour,,Miguel Gomes,pt,"PT,IT,FR,DE,JP,CN",2h 8m,https://www.imdb.com/title/tt27180099/
2024,Kinds of Kindness,,Yorgos Lanthimos,en,"IE,GB",2h 44m,https://www.imdb.com/title/tt22408160/
2024,Beating Hearts,L'amour ouf,Gilles Lellouche,fr,"FR,BE",2h 46m,https://www.imdb.com/title/tt27490099/
2024,The Most Precious of Cargoes,La plus précieuse des marchandises,Michel Hazanavicius,fr,"FR,BE",1h 21m,https://www.imdb.com/title/tt10462154/
2024,Limonov: The Ballad,,Kirill Serebrennikov,en,"IT,FR,ES",2h 18m,https://www.imdb.com/title/tt2963262/
2024,Marcello Mio,,Christophe Honoré,"fr,it,en","FR,IT",2h,https://www.imdb.com/title/tt32086069/
2024,Megalopolis,,Francis Ford Coppola,en,US,2h 18m,https://www.imdb.com/title/tt10128846/
2024,Motel Destino,,Karim Aïnouz,pt,"BR,FR,DE,GB",1h 55m,https://www.imdb.com/title/tt28608358/
2024,"Oh, Canada",,Paul Schrader,en,US,1h 31m,https://www.imdb.com/title/tt29994753/
2024,Parthenope,,Paolo Sorrentino,it,"IT,FR",2h 16m,https://www.imdb.com/title/tt23853982/
2024,The Girl with the Needle,Pigen med nålen,Magnus von Horn,da,"DK,PL,SE",1h 55m,https://www.imdb.com/title/tt10236164/
2024,The Apprentice,,Ali Abbasi,en,"CA,DK,IE",2h,https://www.imdb.com/title/tt8368368/
2024,The Seed of the Sacred Fig,Dane-ye anjir-e ma'abed,Mohammad Rasoulof,fa,"IR,FR,DE",2h 48m,https://www.imdb.com/title/tt32178949/
2024,The Shrouds,,David Cronenberg,en,"CA,FR",1h 59m,https://www.imdb.com/title/tt20212786/
2024,The Substance,,Coralie Fargeat,en,"GB,US,FR",2h 20m,https://www.imdb.com/title/tt17526714/
2024,Three Kilometres to the End of the World,Trei kilometri până la capătul lumii,Emanuel Parvu,ro,RO,1h 45m,https://www.imdb.com/title/tt32186523/
2025,Sentimental Value,Affeksjonsverdi,Joachim Trier,"no,en","NO,FR,DE,DK,SE,GB",2h 15m,https://www.imdb.com/title/tt27714581/
2025,Alpha,,Julia Ducournau,fr,"FR,BE",2h 8m,https://www.imdb.com/title/tt32275943/
2025,Die My Love,,Lynne Ramsay,en,US,1h 58m,https://www.imdb.com/title/tt9362736/
2025,Case 137,Dossier 137,Dominik Moll,fr,FR,1h 55m,https://www.imdb.com/title/tt34794183/
2025,Eagles of the Republic,,Tarik Saleh,ar,"SE,FR,DK,FI,DE",2h 9m,https://www.imdb.com/title/tt30781967/
2025,Eddington,,Ari Aster,en,"US,FI",2h 28m,https://www.imdb.com/title/tt31176520/
2025,Fuori,,Mario Martone,it,"IT,FR",1h 57m,https://www.imdb.com/title/tt34768402/
